BlueHist,GreenHist,RedHist
0.0,0.0,0.0
0.0005305508886727386,0.0,0.006504556971599289
0.0034566194262011752,0.0,0.008820859962939152
0.01547440091962154,8.037551440329219e-06,0.010305184736981431
0.04204213860240034,4.8225308641975306e-05,0.011345157508603411
0.0763510960699041,0.0001366383744855967,0.012375675982301554
0.10747674820537143,0.000257201646090535,0.013377831562228189
0.13151231119221216,0.000442065329218107,0.014105812502363575
0.14620696307848133,0.0007635673868312757,0.014843247740422796
0.1536266368700713,0.0011332947530864198,0.015599591574329691
0.15758165258563173,0.0015753600823045267,0.01627084672692206
0.1593180009485607,0.002137988683127572,0.01691373898574292
0.16050772112316014,0.002692579732510288,0.017490451159096924
0.161319624755826,0.0032552083333333335,0.017953711757364897
0.1620511418902081,0.0040670010288065845,0.01846424384525205
0.1631443982668671,0.004959169238683127,0.018747872782967138
0.16791131761509337,0.010119277263374485,0.0190787732103014
0.17637601588437207,0.05799897119341564,0.0192867677646258
0.22214004935730994,0.12890625,0.01953257951064554
0.2813607826429473,0.1526974022633745,0.01970275687327459
0.30202815135169897,0.15840406378600824,0.01985402564005597
0.311851381441973,0.1611207561728395,0.01999584010891351
0.3164816437431169,0.1630176183127572,0.020118745981923383
0.3192549779339062,0.16460101594650206,0.020213288961161743
0.3211762152428878,0.16597543724279834,0.020336194834171616
0.3224945538147413,0.167333783436214,0.020440192111333813
0.3237003512889975,0.16848315329218108,0.020563097984343682
0.32483380091479835,0.169921875,0.020657640963582045
0.3266746517254962,0.17115162037037038,0.020799455432439586
0.33146568702320756,0.1729761445473251,0.020903452709601787
0.3444481064960329,0.17881944444444445,0.021083084370154673
0.3701155153980337,0.1970486111111111,0.021196535945240708
0.4018119116713157,0.22956854423868311,0.021328896116174414
0.43141825898922015,0.27961033950617287,0.021366713307869756
0.45159527005844097,0.33310024434156377,0.02146125628710812
0.46358893560237624,0.3819042566872428,0.02155579926634648
0.46986712111833695,0.4181938014403292,0.021650342245584844
0.4741758374263459,0.4428931970164609,0.02178270241651855
0.4772385630109567,0.45899241255144035,0.0220568770563098
0.47948134631307326,0.46975469393004116,0.022926672465302726
0.48146689282068184,0.47542116769547327,0.0248269863479938
0.4829861976382447,0.47923900462962965,0.0307075596566199
0.48433669080941166,0.48197177211934156,0.04671368604167454
0.48561483613212325,0.4841338734567901,0.07598419241387135
0.4867402471080957,0.48590213477366256,0.11310176606285217
0.4876968464376723,0.4875337577160494,0.14818666565820823
0.48843640222188284,0.48882780349794236,0.17218167378890445
0.48893479851124205,0.4900495113168724,0.1857864085013047
0.4893447696524892,0.4912229938271605,0.19561887834209432
0.4895939677971688,0.49250096450617287,0.20306886510607722
0.4898110113425349,0.4936101466049383,0.20822145747456794
0.49000393893841593,0.4944219393004115,0.21414930227281323
0.4902370597834388,0.49495241769547327,0.22263926180841812
0.49047821927829,0.4953462577160494,0.23746360095299324
0.4907434947226264,0.4955954218106996,0.25814960481034677
0.49107307936558975,0.49578028549382713,0.2822958817078244
0.4913383548099261,0.4959651491769547,0.3066879703513217
0.4916599008030611,0.49610178755144035,0.32946337404984305
0.4918769443484272,0.49627057613168724,0.3484476042809061
0.4921422197927636,0.4964956275720165,0.36414173883447415
0.49250395903504046,0.496704603909465,0.3766497749877094
0.49268080933126474,0.4969939557613169,0.38501682865030445
0.4928737369271457,0.49731545781893005,0.3908974019589305
0.49305058722337,0.49750835905349794,0.39536928487690504
0.49321136021993744,0.49774948559670784,0.3979219453163408
0.49340428781581847,0.4979102366255144,0.39975607911356503
0.49353290621307244,0.4981352880658436,0.4011364066104451
0.49368564055981157,0.49831211419753085,0.40211965359452406
0.4938785681556926,0.4984487525720165,0.4027909087471164
0.49400718655294656,0.49860950360082307,0.40331089513292745
0.4941197276505438,0.4986979166666667,0.4036890670498809
0.4942483460477978,0.4988265174897119,0.4040577846689105
0.4943367711959099,0.49893904320987653,0.40426577922323487
0.4944814668928207,0.4990113811728395,0.4044548651817116
0.49464223988938816,0.49908371913580246,0.4046534054381122
0.4947306650375003,0.4991721322016461,0.4047857656090459
0.49477889693647054,0.4992203575102881,0.4048992171841319
0.4948753607344111,0.4992846579218107,0.4050788488446848
0.49493966993303806,0.49933288323045266,0.40519230041977083
0.49504417238080695,0.499413258744856,0.40534356918655223
0.4951165202292623,0.4995097093621399,0.40542865786786675
0.4952049453773744,0.49952578446502055,0.4055232008471051
0.49529337052548655,0.4995579346707819,0.405646106720115
0.4953335637746284,0.4996222350823045,0.405759558295201
0.4954139502729122,0.49967849794238683,0.4059013727640585
0.4954943367711959,0.4997588734567901,0.4060526415308399
0.49557472326947966,0.49984728652263377,0.40611882161630675
0.4956551097677634,0.49999196244855965,0.40628899897893583
0.495775689515189,0.5000321502057613,0.40645917634156487
0.49593646251175655,0.5001768261316872,0.4066009908104224
0.4960570422591821,0.5003054269547325,0.406799531066823
0.4961374287574659,0.5004018775720165,0.4069791627273759
0.496225853905578,0.5004742155349794,0.4071398857920811
0.4963383950031753,0.5006028163580247,0.40728170026093863
0.49643485880111576,0.500755529835391,0.40737624324017696
0.49653132259905625,0.5008439429012346,0.40748024051733917
0.49664386369665353,0.5009243184156379,0.4075653291986537
0.496740327494594,0.5009725437242798,0.40767878077373976
0.49682875264270615,0.5010850694444444,0.4077260522633589
0.49696540968978853,0.5011172196502057,0.4078300495405211
0.49707795078738576,0.501149369855967,0.4078867753280641
0.4971583372856695,0.5011895576131687,0.4079813183073025
0.49724676243378163,0.5012538580246914,0.40812313277616
0.49735930353137886,0.5012699331275721,0.4082176757553984
0.4975200765279464,0.5013583461934157,0.4083216730325606
0.497576347076745,0.5014628343621399,0.40841621601179895
0.4977290814234841,0.5015190972222222,0.40855803048065653
0.4979139703695367,0.5016235853909465,0.40867148205574255
0.498155129864388,0.5016959233539094,0.40874711643913325
0.4983721734097541,0.5017361111111112,0.4088416594183716
0.4986294102042621,0.5018084490740741,0.4088983852059146
0.49899918809636734,0.5018566743827161,0.4090212910789245
0.49925642489087535,0.5019209747942387,0.4090969254623152
0.4995217003352117,0.5020897633744856,0.4091536512498582
0.4999075555269737,0.5021701388888888,0.4092387399311727
0.500341642617706,0.5022585519547325,0.4093900086979541
0.5007114205098112,0.5022987397119342,0.4095507317626593
0.5010570824524313,0.5023710776748971,0.40969254623151685
0.5014188216947082,0.5024996784979424,0.40976818061490755
0.501692135788873,0.5026604295267489,0.4098627235941459
0.5020619136809782,0.5028774434156379,0.4099478122754604
0.5023432664249713,0.5036008230452675,0.4100518095526226
0.5027371602665617,0.5051922582304527,0.4101652611277087
0.5031230154583236,0.5092592592592593,0.4102881670007185
0.5036696436466531,0.5202064043209876,0.4104110728737284
0.5041439239865272,0.545677404835391,0.41055288734258594
0.5048593638212526,0.5856883359053497,0.41069470181144346
0.5053497214607835,0.621656378600823,0.41080815338652954
0.5058802723494562,0.641822595164609,0.4109594221533109
0.5063867072886438,0.6510577417695473,0.41110123662216846
0.5068931422278314,0.6548112782921811,0.411299776878569
0.5074076158168475,0.6574636702674898,0.4115077714328934
0.5077613164092959,0.6592881944444444,0.4116684944975986
0.508106978351916,0.6607590663580247,0.41191430624361836
0.5088063408869846,0.6618119855967078,0.4122357523730288
0.5123996173602682,0.6624630272633745,0.41259501569413454
0.5343370927419031,0.6628086419753086,0.41289755322769733
0.5781879275556877,0.662913130144033,0.4131339106757932
0.6201416410099759,0.6630176183127572,0.413379722421813
0.6437270396064277,0.6631381815843621,0.4137106228491472
0.6577062516579715,0.6632024819958847,0.41406043187232916
0.6706163232823416,0.6632908950617284,0.4144669666830541
0.689394609281425,0.6633391203703703,0.41483568430208373
0.7166536708494441,0.6634114583333334,0.41521385621903717
0.7503838455293049,0.6634677211934157,0.4155258480505238
0.7801670431434337,0.6636445473251029,0.4157338426048482
0.8006093296569908,0.6638052983539094,0.4160552887342586
0.8122734105579626,0.6639821244855967,0.41631055477820217
0.8177316537914292,0.6641348379629629,0.4166414552055364
0.8210355388708912,0.6642955889917695,0.41715198729342357
0.8233828246207767,0.6645527906378601,0.4177476080626253
0.8252477913809596,0.6648823302469136,0.4182014143629694
0.8267027869998955,0.6652681327160493,0.4186363120674659
0.8277478114775842,0.6656057098765432,0.41909011836781
0.8286159856590487,0.6661844135802469,0.41944938168891577
0.8291706524972066,0.6667550797325102,0.41978028211625007
0.829564546338797,0.6672453703703703,0.420073365351889
0.8298378604329617,0.6680009002057613,0.4203948114812994
0.8300709812779845,0.6688368055555556,0.4207918919941005
0.8302799861735223,0.6696968235596708,0.4212646068902923
0.8305050683687167,0.6706372170781894,0.421803501871951
0.8307140732642545,0.6719794881687243,0.4222573081722951
0.8308668076109936,0.6765448173868313,0.42280565745187765
0.8309632714089341,0.692555619855967,0.4231838293688311
0.83113208305533,0.7291988168724279,0.42357145558370835
0.8312124695536137,0.7732847865226338,0.42390235601104265
0.831325010651211,0.8071068029835391,0.4244507052906251
0.8313973584996665,0.824266975308642,0.4253110464016942
0.8315259768969204,0.8318785365226338,0.42688991415497485
0.8315902860955474,0.836572466563786,0.4296222062549635
0.8316706725938311,0.8436937371399177,0.43590931437431457
0.8317510590921149,0.8565216692386831,0.4478122754604243
0.8317751750416,0.8790428883744856,0.46878190825549293
0.8318153682907419,0.9088300540123457,0.5009832469840789
