BlueHist,GreenHist,RedHist
0.0,0.0,0.0
0.003021623177154789,0.0005299528915468614,0.0
0.005121127843198742,0.0008772899815044147,0.0
0.006532748352950062,0.0010218225882899223,0.0
0.0074056298466195205,0.0010943183085188437,0.0
0.008073914801794714,0.0011213894951866055,0.0
0.008577279650006072,0.0011438723451310177,0.0
0.009108370197359175,0.0011516725175607118,0.0
0.009704472728906718,0.0011594726899904059,0.0
0.01683188952551768,0.001166814028747765,0.0
0.023933970769464637,0.001173237700160454,0.0
0.024703597935295866,0.0011810378725901482,0.0
0.02549617050731337,0.001191591047053852,0.0
0.026459877567136823,0.0012090267266025797,0.0
0.0404446246083745,0.001274181108074142,0.0
0.0413997271408781,0.0014054075383619362,0.0
0.04899465658853437,0.0017917454904679598,0.0
0.05634626912475704,0.0083324194896026,0.0
0.06370839830548175,0.008745828628376385,0.0
0.06466684704305418,0.008965151123752488,0.0
0.06535281908216463,0.009064259196976837,0.0
0.06602636235959085,0.009108766063193326,0.0
0.06669416928547049,0.009136296083533424,0.0
0.07379386038293971,0.009152814095737481,0.0
0.08081324255875696,0.009178049947715903,0.0
0.08143611473085517,0.009193650292575292,0.0
0.08190936373344704,0.009212462473141024,0.0
0.08230660607804689,0.009228062818000413,0.0
0.08257334642496231,0.009240451327153456,0.0
0.08291465934198311,0.009258804674046854,0.0
0.08316084442919,0.009269816682182892,0.0
0.08362166467009764,0.009283122858680605,0.0
0.09050433046738836,0.009306523375969688,0.0
0.09097471129420695,0.009316617716761056,0.0
0.09167024391922834,0.0093290062259141,0.0
0.09236673260284083,0.009334971063654454,0.0
0.10587966472937327,0.009345983071790492,0.0
0.1064705089386698,0.009353324410547852,0.0
0.1070642213237396,0.009362042250322215,0.0
0.10750353024634762,0.00937718376150927,0.0
0.10781807352281778,0.009396913609419673,0.0
0.10827315741217884,0.009405172615521701,0.0
0.11514148233060315,0.0094143492889684,0.0
0.11537954091978572,0.009421231794053424,0.0
0.11568786981541376,0.009428114299138448,0.0
0.11589390044179468,0.009432243802189462,0.0
0.11614916808561696,0.009438208639929817,0.0
0.11643789778012756,0.009440961641963827,0.0
0.1167180229473183,0.009446467646031846,0.0
0.11709423200291406,0.00945059714908286,0.0
0.11763010284322264,0.00945426781846154,0.0
0.12460550632384955,0.009456561986823214,0.0
0.1252814397477535,0.00945977382252956,0.0
0.12598844507586804,0.009464362159252908,0.0
0.13313737319077862,0.009468032828631588,0.0
0.13403415614922545,0.009472162331682603,0.0
0.13519194310304114,0.009477209502078287,0.0
0.1427314211524139,0.009484092007163311,0.0
0.1569193306442592,0.009490056844903666,0.0
0.16461273412679822,0.00949693934998869,0.0
0.16597894185347256,0.009511622027503408,0.0
