BlueHist,GreenHist,RedHist
0.0,0.0,0.0
0.000125574837846734,1.5220729110976238e-05,0.0013729056285185638
0.0008181390950620549,5.327255188841684e-05,0.0018719647147472946
0.0036645020862546922,0.00011415546833232178,0.002211245990760503
0.009952757223882813,0.00017313579363735472,0.0024617618166539765
0.01807516605369656,0.00027016794171982823,0.002724113035896748
0.025444125856429908,0.00032153790246937304,0.0030042173451634664
0.03114065713693175,0.0004014467303019983,0.0032527606054987236
0.03463582345699918,0.000507991834078832,0.003621630364885177
0.036412897677436294,0.0006449783960776181,0.004270604433538348
0.03740798313491875,0.0008009908694651246,0.006053803698165909
0.03788935334666456,0.0009817370276579674,0.010166602887046952
0.038252759316796774,0.001151067639017578,0.01669382231918478
0.03854766992083077,0.0013565474820157572,0.024812902156803183
0.038806430192757375,0.0016837931579017464,0.032186352213415814
0.03914890702324847,0.0022393497704523793,0.036898811331994616
0.04035899182431699,0.004600465373792568,0.039419750115395086
0.04241004750914699,0.01892507405836008,0.04064865845816386
0.05331603191123001,0.04057656121872378,0.04128776969902595
0.06740514818782191,0.052880618113809195,0.04180063674416219
0.07254800859236314,0.06070787805912873,0.04215569854464113
0.07571401662534748,0.06586390004547193,0.0424417205505825
0.07894281207725516,0.06950355689413412,0.04267251072089381
0.08323518835274353,0.07192365282277935,0.04285398675224971
0.08912578983719031,0.07355417342879267,0.043011791996907016
0.0954540006050424,0.07484603281208678,0.04315973441377324
0.10138836301782972,0.07575927655874536,0.04329386887173195
0.10575494260659116,0.07651080005859981,0.043469427206413204
0.1087421016280968,0.07720714841542697,0.04364104040997802
0.11155231428718204,0.0778787630874488,0.043852104924707175
0.11579331903809674,0.07944079041246273,0.04408289509501848
0.12281789936128071,0.08381104225845179,0.04430382243753871
0.13101641415342583,0.0914480430898841,0.04450896925559321
0.1385090461449476,0.10304623867244801,0.044666774500250514
0.14370137542500425,0.11515432868022961,0.04477921073706884
0.1469092417372708,0.12604666295027198,0.044869948752746795
0.14869012125582448,0.1338739228955915,0.04498238498956513
0.14995728552864152,0.13904897079332343,0.04505734248077735
0.15088387562002575,0.1422890835028225,0.04519344950429428
0.15160117431499878,0.14447325813024758,0.04549919716581781
0.1522937385722141,0.14570803977937552,0.04607715887437519
0.1529063915689815,0.14656801097414568,0.04768085467320506
0.1534600624449421,0.14723011269047315,0.051858748525507245
0.1539300167623382,0.14774571488910748,0.0598141054217937
0.1543447942570441,0.14812813570802075,0.0708210212366408
0.1546967843328266,0.14854290057629485,0.08301739408309235
0.1549897922878023,0.14887965920787521,0.09386453208772394
0.15518766778986381,0.1492145152483167,0.10258918955171475
0.15536841945040078,0.14959122829381336,0.10972790430689965
0.15550541018259723,0.15004594757600376,0.11498873665066259
0.15559863998645315,0.15074039334169206,0.11844269894309938
0.15571660422806674,0.15188194802501526,0.1210425403488285
0.1558631082055546,0.15412129779546765,0.12366013484458156
0.15601341748115902,0.15776095464412984,0.12725217672609349
0.15619036384357943,0.16255548431408737,0.1319508278857648
0.1564262923268066,0.16765823374854213,0.1373063433763221
0.1568410698215125,0.1723671468172504,0.14258887394122544
0.1576877486524488,0.17655284732276888,0.1475400134923484
0.15941725664642883,0.17998892691957177,0.15171987991020883
0.1625547249435389,0.18270963224815875,0.15517975989932026
0.16701263168709796,0.1845170938300872,0.1579630499019635
0.1721307576538815,0.18574236252352078,0.1598724933623169
0.17716326441304228,0.18644822383604231,0.16125723438418477
0.1817410380472732,0.1869524104878434,0.16230861182671405
0.1855958050393563,0.18732912353334005,0.16296942128871653
0.18847261041548147,0.18759738888392102,0.1634625626782706
0.19034862238694936,0.18783521277628001,0.1638472129621228
0.1915206542068522,0.1880616211218058,0.16416479601699563
0.19228551912828232,0.18824426987113752,0.16442122953956376
0.1928258714608349,0.18837935384199742,0.16464215688208397
0.19325967544612363,0.18852585335969058,0.1648492762656967
0.19361547082002273,0.18865142437485613,0.16505836821486763
0.19394462910710583,0.18876367725204957,0.16523392654954888
0.19419958408091587,0.18887212494696526,0.1653838415319733
0.19443360991508477,0.18898247523301984,0.16551797598993204
0.19463529071526287,0.18907760478996344,0.16561463170228463
0.19477989204369242,0.18917844212032367,0.1656974794557297
0.1949016615834226,0.18927927945068387,0.16578821747140765
0.19502152847409449,0.18938392196332185,0.1658888183148767
0.19512997947041666,0.18950759038734852,0.16601703507616075
0.195219403976156,0.18962364844681973,0.1661294713129791
0.19533166027059476,0.1896807261809859,0.1662399349842392
0.19541537682915924,0.1897397065062909,0.16633067299991716
0.19551811987830656,0.18978917387590158,0.16647664285122515
0.19559993378781276,0.1898690827037342,0.16662064013697495
